Accession,Pangolin
MZ455422,B.1.1.7
MZ455423,B.1.1.7
MZ455425,B.1.1.7
MZ455426,B.1.1.7
MZ455428,B.1.1.7
MZ455430,B.1.1.7
MZ455432,B.1.1.7
MZ455433,B.1.1.7
MZ455434,B.1.1.7
MZ455435,B.1.1.7
MZ455436,B.1.1.7
MZ455437,B.1.1.7
MZ455438,B.1.1.7
MZ455439,B.1.1.7
MZ455440,B.1.1.7
MZ455444,B.1.1.7
MZ455446,B.1.1.7
MZ455447,B.1.1.7
MZ455448,B.1.1.7
MZ455449,B.1.1.7
MZ455450,B.1.1.7
MZ455451,B.1.1.7
MZ455452,B.1.1.7
MZ455453,B.1.1.7
MZ455454,B.1.1.7
MZ455455,B.1.1.7
MZ455456,B.1.1.7
MZ455457,B.1.1.7
MZ455459,B.1.1.7
MZ455461,B.1.1.7
MZ455462,B.1.1.7
MZ455463,B.1.1.7
MZ455465,B.1.1.7
MZ455466,B.1.1.7
MZ455467,B.1.1.7
MZ455468,B.1.1.7
MZ455469,B.1.1.7
MZ455470,B.1.1.7
MZ455471,B.1.1.7
MZ455474,B.1.1.7
MZ455475,B.1.1.7
MZ455476,B.1.1.7
MZ455477,B.1.1.7
MZ455479,B.1.1.7
MZ455481,B.1.1.7
MZ455483,B.1.1.7
MZ455484,B.1.1.7
MZ455485,B.1.1.7
MZ455486,B.1.1.7
MZ455488,B.1.1.7
MZ455489,B.1.1.7
MZ455490,B.1.1.7
MZ455491,B.1.1.7
MZ455492,B.1.1.7
MZ455494,B.1.1.7
MZ455495,B.1.1.7
MZ455496,B.1.1.7
MZ455498,B.1.1.7
MZ455499,B.1.1.7
MZ455500,B.1.1.7
MZ455501,B.1.1.7
MZ455502,B.1.1.7
MZ455503,B.1.1.7
MZ455504,B.1.1.7
MZ455505,B.1.1.7
MZ455506,B.1.1.7
MZ455508,B.1.1.7
MZ455509,B.1.1.7
MZ455510,B.1.1.7
MZ455511,B.1.1.7
MZ455512,B.1.1.7
MZ455513,B.1.1.7
MZ455514,B.1.1.7
MZ455516,B.1.1.7
MZ455517,B.1.1.7
MZ455519,B.1.1.7
MZ455521,B.1.1.7
MZ455522,B.1.1.7
MZ455523,B.1.1.7
MZ455524,B.1.1.7
MZ455526,B.1.1.7
MZ455530,B.1.1.7
MZ455537,B.1.1.7
MZ455538,B.1.1.7
MZ455542,B.1.1.7
MZ455543,B.1.1.7
MZ455549,B.1.1.7
MZ455550,B.1.1.7
MZ455551,B.1.1.7
MZ455552,B.1.1.7
MZ455553,B.1.1.7
MZ455554,B.1.1.7
MZ455555,B.1.1.7
MZ455557,B.1.1.7
MZ455559,B.1.1.7
MZ455560,B.1.1.7
MZ455561,B.1.1.7
MZ455564,B.1.1.7
MZ455565,B.1.1.7
MZ455567,B.1.1.7
MZ455568,B.1.1.7
MZ455569,B.1.1.7
MZ455570,B.1.1.7
MZ455571,B.1.1.7
MZ455572,B.1.1.7
MZ455575,B.1.1.7
MZ455576,B.1.1.7
MZ455577,B.1.1.7
MZ455578,B.1.1.7
MZ455583,B.1.1.7
MZ455585,B.1.1.7
MZ455586,B.1.1.7
MZ455587,B.1.1.7
MZ455588,B.1.1.7
MZ455591,B.1.1.7
MZ455592,B.1.1.7
MZ455594,B.1.1.7
MZ455595,B.1.1.7
MZ455596,B.1.1.7
MZ455598,B.1.1.7
MZ455599,B.1.1.7
MZ455600,B.1.1.7
MZ455601,B.1.1.7
MZ455602,B.1.1.7
MZ455604,B.1.1.7
MZ455605,B.1.1.7
MZ455606,B.1.1.7
MZ455607,B.1.1.7
MZ455608,B.1.1.7
MZ455610,B.1.1.7
MZ455616,B.1.1.7
MZ455618,B.1.1.7
MZ455623,B.1.1.7
MZ455624,B.1.1.7
MZ455626,B.1.1.7
MZ455628,B.1.1.7
MZ455629,B.1.1.7
MZ455636,B.1.1.7
MZ455637,B.1.1.7
MZ455638,B.1.1.7
MZ455639,B.1.1.7
MZ455640,B.1.1.7
MZ455643,B.1.1.7
MZ455644,B.1.1.7
MZ455646,B.1.1.7
MZ455647,B.1.1.7
MZ455649,B.1.1.7
MZ455653,B.1.1.7
MZ455654,B.1.1.7
MZ455655,B.1.1.7
MZ455658,B.1.1.7
MZ455659,B.1.1.7
MZ455661,B.1.1.7
MZ455662,B.1.1.7
MZ455665,B.1.1.7
MZ455671,B.1.1.7
MZ455676,B.1.1.7
MZ455678,B.1.1.7
MZ455681,B.1.1.7
MZ455682,B.1.1.7
MZ455683,B.1.1.7
MZ455685,B.1.1.7
MZ455686,B.1.1.7
MZ455687,B.1.1.7
MZ455688,B.1.1.7
MZ455689,B.1.1.7
MZ455692,B.1.1.7
MZ455694,B.1.1.7
MZ455695,B.1.1.7
MZ455696,B.1.1.7
MZ455701,B.1.1.7
MZ455704,B.1.1.7
MZ455706,B.1.1.7
MZ455707,B.1.1.7
MZ455709,B.1.1.7
MZ455710,B.1.1.7
MZ455711,B.1.1.7
MZ455713,B.1.1.7
MZ455715,B.1.1.7
MZ455716,B.1.1.7
MZ455717,B.1.1.7
MZ455718,B.1.1.7
MZ455721,B.1.1.7
MZ455724,B.1.1.7
MZ455726,B.1.1.7
MZ455728,B.1.1.7
MZ455729,B.1.1.7
MZ455732,B.1.1.7
MZ455733,B.1.1.7
MZ455739,B.1.1.7
MZ455743,B.1.1.7
MZ455744,B.1.1.7
MZ455746,B.1.1.7
MZ455750,B.1.1.7
MZ455751,B.1.1.7
MZ455754,B.1.1.7
MZ455759,B.1.1.7
MZ455763,B.1.1.7
MZ455764,B.1.1.7
MZ455765,B.1.1.7
MZ455767,B.1.1.7
MZ455769,B.1.1.7
MZ455772,B.1.1.7
MZ455773,B.1.1.7
MZ455775,B.1.1.7
MZ455777,B.1.1.7
MZ455778,B.1.1.7
MZ455780,B.1.1.7
MZ455781,B.1.1.7
MZ455782,B.1.1.7
MZ455784,B.1.1.7
MZ455786,B.1.1.7
MZ455789,B.1.1.7
MZ455790,B.1.1.7
MZ455791,B.1.1.7
MZ455794,B.1.1.7
MZ455797,B.1.1.7
MZ455802,B.1.1.7
MZ455805,B.1.1.7
MZ455806,B.1.1.7
MZ455807,B.1.1.7
MZ455808,B.1.1.7
MZ455809,B.1.1.7
MZ455811,B.1.1.7
MZ455812,B.1.1.7
MZ455814,B.1.1.7
MZ455816,B.1.1.7
MZ455818,B.1.1.7
MZ455819,B.1.1.7
MZ455820,B.1.1.7
MZ455823,B.1.1.7
MZ455824,B.1.1.7
MZ455827,B.1.1.7
MZ455829,B.1.1.7
MZ455830,B.1.1.7
MZ455832,B.1.1.7
MZ455833,B.1.1.7
MZ455834,B.1.1.7
MZ455836,B.1.1.7
MZ455837,B.1.1.7
MZ455838,B.1.1.7
MZ455839,B.1.1.7
MZ455840,B.1.1.7
MZ455842,B.1.1.7
MZ455843,B.1.1.7
MZ455845,B.1.1.7
MZ455849,B.1.1.7
MZ455851,B.1.1.7
MZ455852,B.1.1.7
MZ455853,B.1.1.7
MZ455854,B.1.1.7
MZ455857,B.1.1.7
MZ455858,B.1.1.7
MZ455859,B.1.1.7
MZ455861,B.1.1.7
MZ455862,B.1.1.7
MZ455863,B.1.1.7
MZ455865,B.1.1.7
MZ455866,B.1.1.7
MZ455867,B.1.1.7
MZ455868,B.1.1.7
MZ455869,B.1.1.7
MZ455870,B.1.1.7
MZ455871,B.1.1.7
MZ455872,B.1.1.7
MZ455873,B.1.1.7
MZ455875,B.1.1.7
MZ455876,B.1.1.7
MZ455877,B.1.1.7
MZ455878,B.1.1.7
MZ455879,B.1.1.7
MZ455882,B.1.1.7
MZ455883,B.1.1.7
MZ455885,B.1.1.7
MZ455886,B.1.1.7
MZ455888,B.1.1.7
MZ455889,B.1.1.7
MZ455890,B.1.1.7
MZ455891,B.1.1.7
MZ455893,B.1.1.7
MZ455895,B.1.1.7
MZ455897,B.1.1.7
MZ455898,B.1.1.7
MZ455899,B.1.1.7
MZ455900,B.1.1.7
MZ455902,B.1.1.7
MZ455904,B.1.1.7
MZ455905,B.1.1.7
MZ455908,B.1.1.7
MZ455909,B.1.1.7
MZ455911,B.1.1.7
MZ455914,B.1.1.7
MZ455916,B.1.1.7
MZ455917,B.1.1.7
MZ455918,B.1.1.7
MZ455919,B.1.1.7
MZ455921,B.1.1.7
MZ455922,B.1.1.7
MZ455923,B.1.1.7
MZ455924,B.1.1.7
MZ455926,B.1.1.7
MZ455929,B.1.1.7
MZ455930,B.1.1.7
MZ455932,B.1.1.7
MZ455933,B.1.1.7
MZ455934,B.1.1.7
MZ455935,B.1.1.7
MZ455936,B.1.1.7
MZ455937,B.1.1.7
MZ455944,B.1.1.7
MZ455945,B.1.1.7
MZ455947,B.1.1.7
MZ455948,B.1.1.7
MZ455949,B.1.1.7
MZ455951,B.1.1.7
MZ455952,B.1.1.7
MZ455954,B.1.1.7
MZ455956,B.1.1.7
MZ455957,B.1.1.7
MZ455958,B.1.1.7
MZ455960,B.1.1.7
MZ455961,B.1.1.7
MZ455966,B.1.1.7
MZ455972,B.1.1.7
MZ455975,B.1.1.7
MZ455979,B.1.1.7
MZ455982,B.1.1.7
MZ455983,B.1.1.7
MZ455984,B.1.1.7
MZ455985,B.1.1.7
MZ455986,B.1.1.7
MZ455989,B.1.1.7
MZ455990,B.1.1.7
MZ455991,B.1.1.7
MZ455993,B.1.1.7
MZ455994,B.1.1.7
MZ455995,B.1.1.7
MZ455996,B.1.1.7
MZ455997,B.1.1.7
MZ455999,B.1.1.7
MZ456000,B.1.1.7
MZ456002,B.1.1.7
MZ456004,B.1.1.7
MZ456024,B.1.1.7
MZ456025,B.1.1.7
MZ456028,B.1.1.7
MZ456030,B.1.1.7
MZ456531,B.1.1.7
MZ456546,B.1.1.7
MZ456547,B.1.1.7
MZ456548,B.1.1.7
MZ456549,B.1.1.7
MZ456551,B.1.1.7
MZ456552,B.1.1.7
MZ457003,B.1.1.7
MZ457004,B.1.1.7
MZ457005,B.1.1.7
MZ457006,B.1.1.7
MZ457007,B.1.1.7
MZ457008,B.1.1.7
MZ457009,B.1.1.7
MZ457010,B.1.1.7
MZ457011,B.1.1.7
MZ457013,B.1.1.7
MZ457014,B.1.1.7
MZ457462,B.1.1.7
MZ457464,B.1.1.7
MZ457465,B.1.1.7
MZ457934,B.1.1.7
MZ457940,B.1.1.7
MZ457941,B.1.1.7
MZ457943,B.1.1.7
MZ458103,B.1.1.7
MZ458157,B.1.1.7
MZ458164,B.1.1.7
MZ458165,B.1.1.7
MZ458168,B.1.1.7
MZ458174,B.1.1.7
MZ458181,B.1.1.7
MZ458187,B.1.1.7
MZ458190,B.1.1.7
MZ458191,B.1.1.7
MZ458194,B.1.1.7
MZ458201,B.1.1.7
MZ458225,B.1.1.7
MZ458227,B.1.1.7
MZ458229,B.1.1.7
MZ458230,B.1.1.7
MZ458232,B.1.1.7
MZ458235,B.1.1.7
MZ458238,B.1.1.7
MZ458254,B.1.1.7
MZ458259,B.1.1.7
MZ458263,B.1.1.7
MZ458265,B.1.1.7
MZ458266,B.1.1.7
MZ458277,B.1.1.7
MZ458283,B.1.1.7
MZ458292,B.1.1.7
MZ458317,B.1.1.7
MZ458318,B.1.1.7
MZ458324,B.1.1.7
MZ458329,B.1.1.7
MZ458349,B.1.1.7
MZ458360,B.1.1.7
MZ458362,B.1.1.7
MZ458365,B.1.1.7
MZ458367,B.1.1.7
MZ458370,B.1.1.7
MZ458372,B.1.1.7
MZ458395,B.1.1.7
MZ458396,B.1.1.7
MZ458403,B.1.1.7
MZ458404,B.1.1.7
MZ458585,B.1.1.7
MZ458586,B.1.1.7
MZ458587,B.1.1.7
MZ458588,B.1.1.7
MZ458590,B.1.1.7
MZ461014,B.1.1.7
MZ461016,B.1.1.7
MZ461021,B.1.1.7
MZ461026,B.1.1.7
MZ461030,B.1.1.7
MZ461034,B.1.1.7
MZ461040,B.1.1.7
MZ461048,B.1.1.7
MZ461049,B.1.1.7
MZ461055,B.1.1.7
MZ461067,B.1.1.7
MZ461076,B.1.1.7
MZ461077,B.1.1.7
MZ461078,B.1.1.7
MZ461084,B.1.1.7
MZ461089,B.1.1.7
MZ461090,B.1.1.7
MZ461099,B.1.1.7
MZ461102,B.1.1.7
MZ461107,B.1.1.7
MZ461109,B.1.1.7
MZ461120,B.1.1.7
MZ461133,B.1.1.7
MZ461140,B.1.1.7
MZ461161,B.1.1.7
MZ461162,B.1.1.7
MZ461169,B.1.1.7
MZ461170,B.1.1.7
MZ461171,B.1.1.7
MZ461185,B.1.1.7
MZ461191,B.1.1.7
MZ461197,B.1.1.7
MZ461208,B.1.1.7
MZ461211,B.1.1.7
MZ461221,B.1.1.7
MZ461233,B.1.1.7
MZ461247,B.1.1.7
MZ461258,B.1.1.7
MZ461273,B.1.1.7
MZ461274,B.1.1.7
MZ461278,B.1.1.7
MZ461314,B.1.1.7
MZ461445,B.1.1.7
MZ452068,B.1.1.7
MZ444206,B.1.1.7
MZ444207,B.1.1.7
MZ444287,B.1.1.7
MZ444315,B.1.1.7
MZ444320,B.1.1.7
MZ444355,B.1.1.7
MZ444376,B.1.1.7
MZ444618,B.1.1.7
MZ447072,B.1.1.7
MZ447073,B.1.1.7
MZ447075,B.1.1.7
MZ447076,B.1.1.7
MZ447077,B.1.1.7
MZ447078,B.1.1.7
MZ447079,B.1.1.7
MZ447815,B.1.1.7
MZ447822,B.1.1.7
MZ447827,B.1.1.7
MZ448177,B.1.1.7
MZ448179,B.1.1.7
MZ448182,B.1.1.7
MZ448183,B.1.1.7
MZ448184,B.1.1.7
MZ448186,B.1.1.7
MZ448227,B.1.1.7
MZ448228,B.1.1.7
MZ448229,B.1.1.7
MZ448230,B.1.1.7
MZ448231,B.1.1.7
MZ448232,B.1.1.7
MZ448233,B.1.1.7
MZ448234,B.1.1.7
MZ448235,B.1.1.7
MZ448236,B.1.1.7
MZ448237,B.1.1.7
MZ448238,B.1.1.7
MZ448239,B.1.1.7
MZ448240,B.1.1.7
MZ448458,B.1.1.7
MZ448461,B.1.1.7
MZ448462,B.1.1.7
MZ448463,B.1.1.7
MZ448468,B.1.1.7
MZ448470,B.1.1.7
MZ448643,B.1.1.7
MZ448644,B.1.1.7
MZ448645,B.1.1.7
MZ448647,B.1.1.7
MZ448648,B.1.1.7
MZ448650,B.1.1.7
MZ448652,B.1.1.7
MZ448654,B.1.1.7
MZ448655,B.1.1.7
MZ448658,B.1.1.7
MZ448660,B.1.1.7
MZ448664,B.1.1.7
MZ448666,B.1.1.7
MZ448669,B.1.1.7
MZ448670,B.1.1.7
MZ448671,B.1.1.7
MZ448672,B.1.1.7
MZ448673,B.1.1.7
MZ448674,B.1.1.7
MZ448676,B.1.1.7
MZ448679,B.1.1.7
MZ448680,B.1.1.7
MZ448681,B.1.1.7
MZ448682,B.1.1.7
MZ448684,B.1.1.7
MZ448686,B.1.1.7
MZ448687,B.1.1.7
MZ448688,B.1.1.7
MZ448689,B.1.1.7
MZ448690,B.1.1.7
MZ448691,B.1.1.7
MZ448693,B.1.1.7
MZ448694,B.1.1.7
MZ448712,B.1.1.7
MZ448714,B.1.1.7
MZ448715,B.1.1.7
MZ448716,B.1.1.7
MZ448718,B.1.1.7
MZ448719,B.1.1.7
MZ448720,B.1.1.7
MZ448721,B.1.1.7
MZ448722,B.1.1.7
MZ448724,B.1.1.7
MZ448726,B.1.1.7
MZ448727,B.1.1.7
MZ448729,B.1.1.7
MZ448730,B.1.1.7
MZ448731,B.1.1.7
MZ448732,B.1.1.7
MZ448735,B.1.1.7
MZ448736,B.1.1.7
MZ448737,B.1.1.7
MZ448738,B.1.1.7
MZ448739,B.1.1.7
MZ448741,B.1.1.7
MZ448742,B.1.1.7
MZ448743,B.1.1.7
MZ448744,B.1.1.7
MZ448745,B.1.1.7
MZ448746,B.1.1.7
MZ448747,B.1.1.7
MZ448748,B.1.1.7
MZ448749,B.1.1.7
MZ448750,B.1.1.7
MZ448751,B.1.1.7
MZ448752,B.1.1.7
MZ448754,B.1.1.7
MZ448755,B.1.1.7
MZ448756,B.1.1.7
MZ448757,B.1.1.7
MZ448758,B.1.1.7
MZ448759,B.1.1.7
MZ448760,B.1.1.7
MZ448761,B.1.1.7
MZ448762,B.1.1.7
MZ448763,B.1.1.7
MZ448764,B.1.1.7
MZ448765,B.1.1.7
MZ448767,B.1.1.7
MZ448768,B.1.1.7
MZ448796,B.1.1.7
MZ448797,B.1.1.7
MZ448803,B.1.1.7
MZ448804,B.1.1.7
MZ448805,B.1.1.7
MZ448807,B.1.1.7
MZ448809,B.1.1.7
MZ448813,B.1.1.7
MZ448814,B.1.1.7
MZ448815,B.1.1.7
MZ448816,B.1.1.7
MZ448817,B.1.1.7
MZ448818,B.1.1.7
MZ448819,B.1.1.7
MZ448821,B.1.1.7
MZ448822,B.1.1.7
MZ448823,B.1.1.7
MZ448824,B.1.1.7
MZ448826,B.1.1.7
MZ448827,B.1.1.7
MZ448830,B.1.1.7
MZ448836,B.1.1.7
MZ448837,B.1.1.7
MZ448838,B.1.1.7
MZ448839,B.1.1.7
MZ448840,B.1.1.7
MZ448841,B.1.1.7
MZ448893,B.1.1.7
MZ448918,B.1.1.7
MZ448963,B.1.1.7
MZ448983,B.1.1.7
MZ448997,B.1.1.7
MZ448999,B.1.1.7
MZ449013,B.1.1.7
MZ449014,B.1.1.7
MZ449028,B.1.1.7
MZ449030,B.1.1.7
MZ449036,B.1.1.7
MZ449038,B.1.1.7
MZ449041,B.1.1.7
MZ449047,B.1.1.7
MZ449049,B.1.1.7
MZ449054,B.1.1.7
MZ449055,B.1.1.7
MZ449056,B.1.1.7
MZ449061,B.1.1.7
MZ449064,B.1.1.7
MZ449065,B.1.1.7
MZ449066,B.1.1.7
MZ449067,B.1.1.7
MZ449069,B.1.1.7
MZ449070,B.1.1.7
MZ449071,B.1.1.7
MZ449074,B.1.1.7
MZ449078,B.1.1.7
MZ449084,B.1.1.7
MZ449085,B.1.1.7
MZ449086,B.1.1.7
MZ449087,B.1.1.7
MZ449088,B.1.1.7
MZ449089,B.1.1.7
MZ449090,B.1.1.7
MZ449091,B.1.1.7
MZ449092,B.1.1.7
MZ449093,B.1.1.7
MZ449094,B.1.1.7
MZ449095,B.1.1.7
MZ449096,B.1.1.7
MZ449097,B.1.1.7
MZ449164,B.1.1.7
MZ449708,B.1.1.7
MZ449710,B.1.1.7
MZ449730,B.1.1.7
MZ449731,B.1.1.7
MZ449732,B.1.1.7
MZ449733,B.1.1.7
MZ449734,B.1.1.7
MZ449735,B.1.1.7
MZ449736,B.1.1.7
MZ449737,B.1.1.7
MZ449739,B.1.1.7
MZ449741,B.1.1.7
MZ449742,B.1.1.7
MZ449744,B.1.1.7
MZ449749,B.1.1.7
MZ449750,B.1.1.7
MZ449751,B.1.1.7
MZ449756,B.1.1.7
MZ450014,B.1.1.7
MZ450015,B.1.1.7
MZ450016,B.1.1.7
MZ450017,B.1.1.7
MZ450019,B.1.1.7
MZ450022,B.1.1.7
MZ450023,B.1.1.7
MZ450024,B.1.1.7
MZ450026,B.1.1.7
MZ450030,B.1.1.7
MZ450034,B.1.1.7
MZ450035,B.1.1.7
MZ450038,B.1.1.7
MZ450040,B.1.1.7
MZ450044,B.1.1.7
MZ450045,B.1.1.7
MZ450063,B.1.1.7
MZ450068,B.1.1.7
MZ450069,B.1.1.7
MZ450071,B.1.1.7
MZ450159,B.1.1.7
MZ450163,B.1.1.7
MZ450166,B.1.1.7
MZ450169,B.1.1.7
MZ450172,B.1.1.7
MZ450173,B.1.1.7
MZ450175,B.1.1.7
MZ450176,B.1.1.7
MZ450180,B.1.1.7
MZ450185,B.1.1.7
MZ450197,B.1.1.7
MZ450199,B.1.1.7
MZ450200,B.1.1.7
MZ450201,B.1.1.7
MZ450203,B.1.1.7
MZ450207,B.1.1.7
MZ450210,B.1.1.7
MZ450214,B.1.1.7
MZ450215,B.1.1.7
MZ450216,B.1.1.7
MZ450217,B.1.1.7
MZ450218,B.1.1.7
MZ450223,B.1.1.7
MZ450224,B.1.1.7
MZ450227,B.1.1.7
MZ450229,B.1.1.7
MZ450232,B.1.1.7
MZ450233,B.1.1.7
MZ450235,B.1.1.7
MZ450236,B.1.1.7
MZ450237,B.1.1.7
MZ450241,B.1.1.7
MZ450243,B.1.1.7
MZ450245,B.1.1.7
MZ450250,B.1.1.7
MZ450253,B.1.1.7
MZ450254,B.1.1.7
MZ450256,B.1.1.7
MZ450257,B.1.1.7
MZ450258,B.1.1.7
MZ450259,B.1.1.7
MZ450265,B.1.1.7
MZ450270,B.1.1.7
MZ450273,B.1.1.7
MZ450275,B.1.1.7
MZ450278,B.1.1.7
MZ450279,B.1.1.7
MZ450280,B.1.1.7
MZ450281,B.1.1.7
MZ450286,B.1.1.7
MZ450289,B.1.1.7
MZ450290,B.1.1.7
MZ450292,B.1.1.7
MZ450293,B.1.1.7
MZ450294,B.1.1.7
MZ450295,B.1.1.7
MZ450305,B.1.1.7
MZ450310,B.1.1.7
MZ450313,B.1.1.7
MZ450316,B.1.1.7
MZ450317,B.1.1.7
MZ450318,B.1.1.7
MZ450319,B.1.1.7
MZ450320,B.1.1.7
MZ450324,B.1.1.7
MZ450329,B.1.1.7
MZ450330,B.1.1.7
MZ450331,B.1.1.7
MZ450332,B.1.1.7
MZ450336,B.1.1.7
MZ450347,B.1.1.7
MZ450349,B.1.1.7
MZ450352,B.1.1.7
MZ450354,B.1.1.7
MZ450355,B.1.1.7
MZ450359,B.1.1.7
MZ450364,B.1.1.7
MZ450365,B.1.1.7
MZ450368,B.1.1.7
MZ450372,B.1.1.7
MZ450373,B.1.1.7
MZ450375,B.1.1.7
MZ450377,B.1.1.7
MZ450379,B.1.1.7
MZ450380,B.1.1.7
MZ450383,B.1.1.7
MZ450388,B.1.1.7
MZ450390,B.1.1.7
MZ450392,B.1.1.7
MZ450393,B.1.1.7
MZ450394,B.1.1.7
MZ450395,B.1.1.7
MZ450396,B.1.1.7
MZ450398,B.1.1.7
MZ450400,B.1.1.7
MZ450403,B.1.1.7
MZ450404,B.1.1.7
MZ450408,B.1.1.7
MZ450414,B.1.1.7
MZ450415,B.1.1.7
MZ450419,B.1.1.7
MZ450420,B.1.1.7
MZ450422,B.1.1.7
MZ450424,B.1.1.7
MZ450425,B.1.1.7
MZ450430,B.1.1.7
MZ450432,B.1.1.7
MZ450435,B.1.1.7
MZ450436,B.1.1.7
MZ450437,B.1.1.7
MZ450438,B.1.1.7
MZ450439,B.1.1.7
MZ450440,B.1.1.7
MZ450441,B.1.1.7
MZ450443,B.1.1.7
MZ450444,B.1.1.7
MZ450445,B.1.1.7
MZ450449,B.1.1.7
MZ450450,B.1.1.7
MZ450451,B.1.1.7
MZ450452,B.1.1.7
MZ450454,B.1.1.7
MZ450456,B.1.1.7
MZ450462,B.1.1.7
MZ450463,B.1.1.7
MZ450467,B.1.1.7
MZ450471,B.1.1.7
MZ450473,B.1.1.7
MZ450474,B.1.1.7
MZ450475,B.1.1.7
MZ450479,B.1.1.7
MZ450482,B.1.1.7
MZ450483,B.1.1.7
MZ450484,B.1.1.7
MZ450485,B.1.1.7
MZ450487,B.1.1.7
MZ450488,B.1.1.7
MZ450491,B.1.1.7
MZ450493,B.1.1.7
MZ450494,B.1.1.7
MZ450504,B.1.1.7
MZ450505,B.1.1.7
MZ450507,B.1.1.7
MZ450511,B.1.1.7
MZ450512,B.1.1.7
MZ450515,B.1.1.7
MZ450519,B.1.1.7
MZ450521,B.1.1.7
MZ450524,B.1.1.7
MZ450530,B.1.1.7
MZ450534,B.1.1.7
MZ450539,B.1.1.7
MZ450542,B.1.1.7
MZ450545,B.1.1.7
MZ450547,B.1.1.7
MZ450548,B.1.1.7
MZ450549,B.1.1.7
MZ450550,B.1.1.7
MZ450553,B.1.1.7
MZ450556,B.1.1.7
MZ450557,B.1.1.7
MZ450560,B.1.1.7
MZ450564,B.1.1.7
MZ450565,B.1.1.7
MZ450566,B.1.1.7
MZ450567,B.1.1.7
MZ450571,B.1.1.7
MZ450572,B.1.1.7
MZ450579,B.1.1.7
MZ450588,B.1.1.7
MZ450590,B.1.1.7
MZ450591,B.1.1.7
MZ450592,B.1.1.7
MZ450596,B.1.1.7
MZ450601,B.1.1.7
MZ450603,B.1.1.7
MZ450604,B.1.1.7
MZ450606,B.1.1.7
MZ450607,B.1.1.7
MZ450610,B.1.1.7
MZ450614,B.1.1.7
MZ450623,B.1.1.7
MZ450628,B.1.1.7
MZ450630,B.1.1.7
MZ450637,B.1.1.7
MZ450647,B.1.1.7
MZ450651,B.1.1.7
MZ450652,B.1.1.7
MZ450659,B.1.1.7
MZ450662,B.1.1.7
MZ450664,B.1.1.7
MZ450669,B.1.1.7
MZ450674,B.1.1.7
MZ450678,B.1.1.7
MZ450679,B.1.1.7
MZ450684,B.1.1.7
MZ450685,B.1.1.7
MZ450695,B.1.1.7
MZ450696,B.1.1.7
MZ450697,B.1.1.7
MZ450699,B.1.1.7
MZ450706,B.1.1.7
MZ450710,B.1.1.7
MZ450711,B.1.1.7
MZ450714,B.1.1.7
MZ450715,B.1.1.7
MZ450716,B.1.1.7
MZ450721,B.1.1.7
MZ450722,B.1.1.7
MZ450726,B.1.1.7
MZ450730,B.1.1.7
MZ450732,B.1.1.7
MZ450733,B.1.1.7
MZ450734,B.1.1.7
MZ450735,B.1.1.7
MZ450736,B.1.1.7
MZ450740,B.1.1.7
MZ450742,B.1.1.7
MZ450743,B.1.1.7
MZ450744,B.1.1.7
MZ450746,B.1.1.7
MZ450747,B.1.1.7
MZ450748,B.1.1.7
MZ450750,B.1.1.7
MZ450751,B.1.1.7
MZ450753,B.1.1.7
MZ450754,B.1.1.7
MZ450755,B.1.1.7
MZ450761,B.1.1.7
MZ450767,B.1.1.7
MZ450769,B.1.1.7
MZ450770,B.1.1.7
MZ450773,B.1.1.7
MZ450776,B.1.1.7
MZ450777,B.1.1.7
MZ450778,B.1.1.7
MZ450788,B.1.1.7
MZ450955,B.1.1.7
MZ450956,B.1.1.7
MZ450957,B.1.1.7
MZ450958,B.1.1.7
MZ450961,B.1.1.7
MZ450962,B.1.1.7
MZ450963,B.1.1.7
MZ450964,B.1.1.7
MZ450966,B.1.1.7
MZ450968,B.1.1.7
MZ450969,B.1.1.7
MZ450970,B.1.1.7
MZ450971,B.1.1.7
MZ451111,B.1.1.7
MZ451339,B.1.1.7
MZ451366,B.1.1.7
MZ451367,B.1.1.7
MZ451368,B.1.1.7
MZ451373,B.1.1.7
MZ451374,B.1.1.7
MZ451375,B.1.1.7
MZ451376,B.1.1.7
MZ451378,B.1.1.7
MZ451379,B.1.1.7
MZ451381,B.1.1.7
MZ451382,B.1.1.7
MZ451462,B.1.1.7
MZ451489,B.1.1.7
MZ451513,B.1.1.7
MZ451530,B.1.1.7
MZ451532,B.1.1.7
MZ451533,B.1.1.7
MZ451535,B.1.1.7
MZ451540,B.1.1.7
MZ451542,B.1.1.7
MZ451544,B.1.1.7
MZ451545,B.1.1.7
MZ451547,B.1.1.7
MZ451548,B.1.1.7
MZ451549,B.1.1.7
MZ451551,B.1.1.7
MZ451552,B.1.1.7
MZ451554,B.1.1.7
MZ451559,B.1.1.7
MZ451563,B.1.1.7
MZ451565,B.1.1.7
MZ451569,B.1.1.7
MZ451572,B.1.1.7
MZ451573,B.1.1.7
MZ451574,B.1.1.7
MZ451576,B.1.1.7
MZ451578,B.1.1.7
MZ451579,B.1.1.7
MZ451580,B.1.1.7
MZ451581,B.1.1.7
MZ451583,B.1.1.7
MZ451586,B.1.1.7
MZ451587,B.1.1.7
MZ451588,B.1.1.7
MZ451589,B.1.1.7
MZ451590,B.1.1.7
MZ451591,B.1.1.7
MZ451592,B.1.1.7
MZ451593,B.1.1.7
MZ451596,B.1.1.7
MZ451597,B.1.1.7
MZ451598,B.1.1.7
